id	filename	md5	size	state
bfb30463-41dd-4a03-a222-ee397c4b96e7	TCGA-DU-6403-01A-01-BS1.c1f0c8f2-4bf7-4e30-b171-ee01459ff2e4.svs	d9e4a4e8cfb2c215f246aa7579d43739	212111709	released
9badca52-29f3-4748-a5e2-b952aaee284c	TCGA-HT-7483-01A-01-TS1.875e4df3-a53e-4487-a471-70a45f3d0e75.svs	33f3882597ecd7d2c53a47c260e93851	145236397	released
23dea123-e8ed-4c1c-a3cc-8cc36d7c8259	TCGA-HT-7609-01A-01-TS1.7fe35985-4c32-4816-8757-e56ae05e8fc0.svs	3e16730ed21093f5711efbf4c6ba036e	242758409	released
b78408e9-1042-474c-8605-9c65ba5ed963	TCGA-HW-8320-01A-01-TS1.2464e2d9-47bc-42a4-8070-baecc071f98f.svs	142384507ad337e9b7f6724199b7fa8f	470013441	released
23ac88ea-e587-48bc-9d7f-aaef8cebab0f	TCGA-DB-5270-01A-01-BS1.170dad91-bb8e-47cc-8256-17afdcf85010.svs	415673b1ee500f3575b498ec2c3a9d20	31023861	released
b1e068e1-8fe7-4db8-863b-941350f9c413	TCGA-DU-7299-01A-01-BS1.a11d5415-34c6-45c7-b4cd-505a2a52ca41.svs	48c49c0d9bd37c5272bc0de254d91322	189193481	released
c8779f48-5781-4924-ab61-bb4cdc857da3	TCGA-HT-8105-01A-01-BS1.228dc393-ee8e-4253-a5d5-76c9e3ebdaaf.svs	17554ff708d7514042c79ae7184c49e8	432562903	released
48717c95-c0ca-4bd4-bfea-aa195617fc7f	TCGA-E1-5311-01A-01-TS1.425dc9ad-a64e-4edb-9fea-bfa855842e58.svs	9d5a201a37a134dbcb94c83682e25e98	93175453	released
01173668-a2a0-4e50-973a-05e83da3df4f	TCGA-HT-8114-01A-01-BS1.5fbc0098-17ad-4257-8792-7e7e9cbb5380.svs	85eee227739a882c602678b1a7947591	372041871	released
02ed9531-7dcb-43c9-a2ad-93c49a89a760	TCGA-HT-8114-01A-01-TS1.579fc166-e58a-40ca-a695-5a63ce7191a2.svs	d1b2ad7e9270500d8a037d9a47d98a9d	456102617	released
7e81de1a-0330-462d-a5bb-c4ec06a95ac2	TCGA-HT-7611-01A-01-TS1.febf0bd5-a61a-4284-945d-e17aa27077a2.svs	d74e2189934280fac3669aabe42c00fe	300589231	released
5387c87d-3790-4434-b1a7-4cf1ad64b28b	TCGA-HT-7620-01A-01-BS1.4c105309-7291-4ad8-8c25-8db495826c24.svs	c23ecf98bb9d5dfe94eb161cef5d7b7f	259887863	released
fd7c24a5-9803-4d4b-b188-81a8b979e8c5	TCGA-DB-5278-01A-01-BS1.f5dfe5d2-5dfb-4041-9143-9a64513d3a17.svs	36e95ad7a789f34b20ff9c2924e9b309	465868837	released
1b8ae710-38b1-457b-928e-bf2b31fdcdc4	TCGA-FG-8188-01A-01-BS1.b9596e87-efca-4434-bec4-5f3db774127b.svs	538f0fb17c90a9131d2533c88238feb6	370155007	released
9e63f683-ddc5-42f5-a857-cd118ef48027	TCGA-DU-6408-01A-01-BS1.3d5bee9c-b086-4b21-8069-119182e7fc0d.svs	42654f1480dd4fadb9f92f54b4b78b5d	82375915	released
e60aeb09-7be0-459c-bd5a-be0443d2115d	TCGA-DU-6408-01A-01-TS1.6d3de885-8ccd-4418-84ad-3e358019abaf.svs	d21e920be36bf265c8947ba0c2ee8ff8	93087781	released
74323a81-11ee-4288-ab18-59cb36343ae0	TCGA-E1-5318-01A-01-BS1.5b48feda-9ee0-4095-85f4-1a750111a07a.svs	42f459a46e6320e2cedc26e3930406a5	56178427	released
60a5ff8b-702e-4a03-9d33-1b1c9ea580c8	TCGA-HT-7475-01A-01-TS1.1b9217f5-a430-4049-bbf2-4fdc8f146634.svs	b8e22218c9b1c9920746fbc7079cb13a	123755283	released
d2f10c81-dcf2-4dcb-a208-770ae74702e3	TCGA-DB-5280-01A-01-BS1.f3a6869b-f2c8-4b96-917e-63cb85e5b89b.svs	794bde39bdfc0e0858b6f3e3577ec331	366018153	released
a51232e4-d9ae-4bea-8069-df2c53534378	TCGA-HT-7471-01A-01-BS1.631e8e10-8a76-4e66-838d-c22ecb0dfb51.svs	51e94adf4e48b9fef7d79780e94dc682	108939087	released
bb0d28ac-85e5-4095-97ab-a995291ad6db	TCGA-E1-5303-01A-01-TS1.2f4f65d5-6bc8-4e19-8a97-b1ee53ecb5e1.svs	66ddf1f65082f2d9833f960a6c715d98	40102327	released
d99475b8-1a3c-4ec1-b513-a4bc076346a7	TCGA-DU-6399-01A-01-TS1.e8eb65de-d63e-42db-af6f-14fefbbdf7bd.svs	bacb7018982a81280c4caa69e500b2a5	21734909	released
6ae8f203-c2ee-47e7-b3cf-c25dc4c89c31	TCGA-DU-6396-01A-01-BS1.6b650468-a1cf-4f65-a78d-d7ed78a123a7.svs	3fa9177bb95a4125eb4306b0657c1869	129254003	released
b9cdb1de-6d55-4912-9662-0962b08694f5	TCGA-DU-6393-01A-01-TS1.4434791e-cf05-462a-beaa-b9103decb7ca.svs	ec8f7f3ec76c34d908f9b04b87aa2410	81608987	released
73b600ce-c1be-44f5-bb22-c34e8d62e11c	TCGA-DU-6402-01A-01-TS1.09173781-2517-4afc-a7fb-3d02051644ea.svs	52c2eac98648c9e83e5471d27aa0f886	119255369	released
617d2bb4-ea50-49a2-a35c-a1dbe2321f92	TCGA-HT-7607-01A-01-TS1.34663100-2516-4aaf-a26a-2071271cd181.svs	84e47e3362b83e334ce2df40a8bb182c	505295503	released
ac061f09-584f-4360-9390-664061344269	TCGA-FG-7638-01B-01-TS1.ef29b78f-ee6a-4ef0-bc7b-aaa0a51dd1f9.svs	2972bcc3f66e71a55b2f478571d7c158	379090397	released
5897a5ce-ef9f-46ca-8ccd-bf8423473002	TCGA-FG-7638-01B-01-BS1.f207492e-bdcd-4f30-bbcf-b3a3c92cc82e.svs	ca51b04a7de06c30b2fcd7381d8817ba	518134499	released
4ea66ab8-fb1b-4810-81af-b7e2598e4e44	TCGA-DU-5853-01A-01-BS1.32557d47-325b-4891-995d-ab09e832b3a8.svs	2f9b2806cf592350587bbe2ab51fb2f5	213787349	released
0c1324a0-1b08-4f17-a70c-60528bd5ec46	TCGA-HT-7480-01A-01-BS1.f410ec11-f1d6-45a5-95f9-c933e002f53e.svs	dc1e3a151d0e9cd4db46ad4fcff016ff	64957647	released
d6786a41-d64b-4900-b69b-efdcd346d366	TCGA-HT-7480-01A-01-TS1.c5c214c4-5e3a-499b-8072-116c69934df8.svs	bb92122d324c3665806c8421f8c958a2	95613039	released
41a3d506-01f9-4d9d-827d-e286442530a6	TCGA-FG-7634-01A-01-BS1.649b9939-9e12-4c11-b458-fda14f276a23.svs	b34ff5bdb580893bcf095da33f87f4a0	522302493	released
de82935e-6cba-4228-aa8e-48f49d556915	TCGA-CS-4938-01B-01-BS1.fe030126-a759-4d1a-b36c-eae67ed84cfd.svs	bf577d424cda94ab21671161fbb54a3f	25122879	released
52138f55-7a72-4ad9-b8f2-170a0af64353	TCGA-CS-4938-01B-01-TS1.51841026-fc46-4f2f-9daa-388703a50dd5.svs	03725743b540edbe44d0bf60296748c4	139094285	released
fb15fe54-ada9-40ec-a777-46a398bb2255	TCGA-E1-5318-01A-01-TS1.8d2be164-1cc9-4f17-9ea7-0e9148e08994.svs	857472015a4e9bda2647c30db33fc2e0	57822437	released
effd8608-c30b-4f35-93ab-ebe6a09d1602	TCGA-HT-7875-01A-01-BS1.b416c3ee-0711-4f95-9f86-11628b8cecb0.svs	70aa26fb34e8acd2b32ecd67f2e0a911	37465785	released
8f6d530c-578a-46da-8b92-d371def4e749	TCGA-HW-7487-01A-01-TS1.5780176c-ee03-4e17-995b-62c74b569292.svs	74a745e154f9847ac0d11f9b3eb47c1a	81764499	released
85e05c7c-43e0-4b4b-b0bb-747cc6d2def1	TCGA-HW-7487-01A-01-BS1.7978c3aa-c2c3-44db-b8c8-0f8ca5cbb25c.svs	3d760e040b25c995abb2ffc1e91595d9	273685935	released
0e1b3ffe-31a0-4dc1-881b-85ed5bda410e	TCGA-DU-7294-01A-01-TS1.f81946ff-0758-4c9f-870c-d7dbc6b58e0f.svs	be98598e539d193477d0d066e2dd4976	141074985	released
9a4e1b60-2b29-4bd3-9a7f-fa8dc2ec9e9f	TCGA-HT-7610-01A-01-BS1.dd85f8cc-2fca-4d91-bf02-b48460e09a4f.svs	8074a22c657c2a4707fe01f6afffd409	668814795	released
4ebda90e-81bb-42dd-9d64-62ac961da40f	TCGA-HT-7695-01A-01-TS1.b87a069d-2f0d-4057-afaf-b183f4455924.svs	308ed7230e35a1e5cc9b90a439248592	469924629	released
b33c50fc-eaee-4a49-ace3-6d6ddf83f04d	TCGA-HT-7695-01A-01-BS1.cbda298d-8344-4a1d-b44d-a1640de53d87.svs	f73c1590d2ef2bc825b49b688a19ec28	783010939	released
f15f7e5a-1f53-499a-aa9f-19b01d84b2fa	TCGA-DU-7006-01A-01-TS1.76a14a72-882a-41b7-8210-13cd3de0516c.svs	e1908ef913d845763a9acc716ff590b4	107028003	released
981c723d-d691-484e-a35b-50d7fc3fffb2	TCGA-DU-7019-01A-01-BS1.9a33bc19-33ff-4e60-b348-2ba9486567ba.svs	f28e653f9546a2c03fadcee62da9e98e	172292145	released
b0a226a0-983f-43bc-99f3-0ceae7f6ad0b	TCGA-HT-7607-01A-01-BS1.6b3a450c-2aaa-4fa9-85d4-2f0886618bb4.svs	ecff608ebef7c7b3b54698c65bed344d	1135924071	released
7b1c65e8-d675-4afd-aaca-4cc7010f3baf	TCGA-HT-7476-01A-01-BS1.b95d6990-4b8c-465d-97ab-cc29e2e094af.svs	2c054514b39d3b1947228a5b6bde8c43	363267079	released
5245d630-e05b-43fa-a1df-389bb8cb9ebf	TCGA-HT-7476-01A-01-TS1.d2982690-b4f2-4ecb-bba4-01189e16ff1d.svs	b9a649ade74c5f3ea974caf02869ee3a	197643435	released
e076d1d9-7e21-42da-b13d-839583c177ed	TCGA-DH-5140-01A-01-BS1.3a2fa09d-5038-443e-abab-3ad084fd51d3.svs	fac02edf54363d5e01ff049b0fa47c82	96445919	released
1a0d7f86-a0f5-4f53-923b-4a2217b0d68d	TCGA-DU-5853-01A-01-TS1.707d3520-1d4a-4171-b717-3a56847e2548.svs	0359b6ad567afcb522f9062c723e6b87	30196603	released
7619fd5e-0763-4ecf-b05a-4bc4a32d539f	TCGA-FG-7634-01A-01-TS1.cad8f9d2-4c8b-4076-94f9-16dc538e2ca2.svs	6dd80f1ad9b378d1099006c02fcb1fd9	230403725	released
9fae7de4-1bad-4cd6-ad21-236d87a8f4e6	TCGA-HT-7875-01A-01-TS1.d574fcea-987e-4ad3-b172-88081dee9555.svs	f32195f8d9a5106e50e218e6f73ba1bc	21787761	released
a52d6a1f-b5dc-43a6-a219-46e5163c17c2	TCGA-HT-7475-01A-01-BS1.6fea1c7d-d8c1-4640-b47e-7a9a118ace8e.svs	7e742659f8caac787c184fa75c4791fd	143645371	released
565fceed-9539-4e71-af8c-b1156491b58c	TCGA-HT-7880-01A-01-BS1.051c4545-4fa8-4741-859c-0c5faad7dfe4.svs	27dda9ec4605646bf789478c04bd4110	177114097	released
8f6319f5-ac5d-4ba0-83b9-a0779374a81c	TCGA-DU-7008-01A-01-TS1.19839fbf-0a74-42eb-8270-71dfd272cf67.svs	b1556a864b2efbd5e4bdf7c24dc9c3a8	120613715	released
1efb2847-8966-464b-b3f0-88ea92297c6f	TCGA-HT-7482-01A-01-TS1.04fc974d-27d6-4a50-8363-7958c3f59144.svs	839036eaac0eaa76fdc0eeadaed38280	114974227	released
fee08897-1daf-4492-8b80-d324d7d6dec7	TCGA-HT-7471-01A-01-TS1.c42caeb0-db25-426b-9434-2e50d1e10aa5.svs	1554402c63951708bc31687916a25100	89299187	released
095f121d-bef0-42a2-b7c8-90aace7fd880	TCGA-HT-7857-01A-01-TS1.91636727-eeff-4bdb-91e5-a09662a37412.svs	275885da5484a619ad746ae0cf2e378e	40421335	released
4e8f8778-22e1-45c6-b270-04e9365b7a23	TCGA-DU-6399-01A-01-BS1.8fcfeb85-d11c-4fc9-bd16-3c0ee03c29c5.svs	5912b4038ad94488bf5ad083e5090efb	136941221	released
9612e71a-771d-4813-8728-95402ccbefec	TCGA-DU-6410-01A-01-BS1.38ad854e-0ea6-4143-bedd-70231dd6acf0.svs	471bbbbfc908fd58112cf60be16200bd	219620289	released
f34f02f7-a6ab-4bcd-95a7-ea19039986a0	TCGA-HW-7495-01A-01-BS1.a1d9f867-cd41-47b9-8938-3061ed031aab.svs	9b19c88e8e31bd053b92570b4d507c4f	1221518287	released
6dec328f-2305-46bd-86e9-4f3cf0f7802c	TCGA-DU-6410-01A-01-TS1.63f6941e-c0ec-4104-8fcb-03fce2fdbbb2.svs	5a60260321a802f0559e368d5f342c5b	66637657	released
3abf25c3-c990-40bb-8e64-6159e558c595	TCGA-DU-7292-01A-01-TS1.c416b325-ea67-48f1-b0f3-2f324e1bad18.svs	527e6b32e1255d5fe471f43a75fcef16	74266621	released
c91c63ed-f338-41e4-8791-687afe10b792	TCGA-DU-5874-01A-01-TS1.8e692d40-2ece-4cb3-b3cc-862b484e6204.svs	7e4603193c92db682c14fa2edbcf9726	64145415	released
a3b59b88-f4ac-472a-80c2-26dca6fea68d	TCGA-DU-6400-01A-01-BS1.43777e01-9b51-4bcf-bb80-4f88f1c475c9.svs	1b3333ebaf2c75f19d15a37902a7e988	37648723	released
6dd0f7b6-6277-4540-9e33-05958c31e297	TCGA-DU-6393-01A-01-BS1.50165f00-d9b3-4333-b4bf-40a9c47c161e.svs	d4cf3f0e89bba9cd7a41f3c95e887bc7	106923079	released
93375bcc-a146-46fb-b5ac-9509a3b54fc5	TCGA-HT-8010-01A-01-BS1.65aa481a-9c8b-42b7-8eae-463c9e87d20d.svs	0aeb50898459148ca1e333b17467cee4	421438513	released
90176999-39fe-4edc-b812-dc53b95906d9	TCGA-DU-6402-01A-01-BS1.0e7e9e6c-257c-43b0-b39b-670edea2a151.svs	33eb4f1f20e6b7d2ca7020ae96a36872	113096653	released
6cd20190-8067-4774-b5d4-bd4d5b4f13fb	TCGA-DB-5281-01A-01-TS1.1c223bc9-b46a-48c0-aa6b-dc8f900ba136.svs	745f49b9ed14bfc0aef410af43a2af2c	156050847	released
752ea1c3-5be7-41cf-90d9-d3d4069b7a39	TCGA-DB-5281-01A-01-BS1.81687ce9-e9b7-4acf-8523-99dd1e8d2383.svs	d600a030cd75adcb1bad4a94c499c095	203452709	released
14f9d16f-d031-42e6-88c2-c86875e9d473	TCGA-HT-7687-01A-01-TS1.e5e74322-5274-4bd9-84db-d9704c6e5cb4.svs	1e47e51cb7e159163b76d8961c745125	747769829	released
a4cce370-8353-4c08-a262-86e0a7106927	TCGA-DB-5280-01A-01-TS1.f0236e04-f6d9-4db8-ba41-391432f81e8c.svs	ab00a73568ffd8f0678e510f2e70cc63	333961883	released
6be798fb-0d1f-464c-819c-952bdd84eae8	TCGA-HT-7880-01A-01-TS1.0d861095-dcbb-43f1-a6fa-a62514373ac3.svs	aa07b2120bea8a51c13cc6b728634114	107969855	released
58c86e75-22ab-4cf3-828b-9cedbe49588a	TCGA-DU-7008-01A-01-BS1.58b2e313-8f56-4c0c-9ffc-b8ae699001a5.svs	537b869c1fffa4b791ba3286b2d396cd	70967091	released
18388b13-b12d-4caa-af84-eba14b1bd62f	TCGA-CS-6188-01A-01-BS1.24ff9f20-82f4-45a5-9e36-bdf9cde66755.svs	21eaec2c00dd7db0b9b716a53005a050	38335765	released
188b56c0-141b-4c69-b199-7d7a25703288	TCGA-HT-7482-01A-01-BS1.44f375a5-f4f0-4a39-bac2-b106bab7f797.svs	922d43cbbb65c716b86817f4d5ccce1e	47762013	released
e104729d-e17f-4f03-aa94-d63d833f4c33	TCGA-CS-6188-01A-01-TS1.e34ddd5a-ed32-4b89-9aa7-549d766d5e4a.svs	3e9de80d79441a7fe3aaec6cbc3e074a	77593547	released
c25f2f42-b77b-40f6-b6f1-c03bdaa458f0	TCGA-E1-5303-01A-01-BS1.e124c531-a538-435c-aaa7-d2ae1ce5e2c1.svs	72515f5bda1df79dcba2549d6db2a5fd	106865203	released
e1a6ed2d-ed1d-41a5-91f0-f648bfdab76f	TCGA-28-2502-01B-01-BS1.3668596e-e16a-47bc-9a04-64239b02d431.svs	02135462882d804b89fbb7d8e70593c1	110457301	released
b6ce09b3-07d9-4fa4-b25f-a96e55d29dac	TCGA-76-4926-01B-01-BS1.19d75dd9-4183-4c39-8565-8c0c71cdfe02.svs	63daf32090237e7419150a452f824407	53053843	released
af941368-6b7d-4573-b67e-a3b1808c061a	TCGA-06-0142-01A-01-BS1.5579ea5d-900a-4537-879e-efc0c5e8b90e.svs	76e4387bb3de1df32fe027663c1ad631	366096235	released
8f2f6996-f0ba-4967-8534-b3dbd16cd83b	TCGA-14-0790-01B-01-BS1.a3f02379-4365-43f1-a70a-0a41e9248364.svs	be17e23a637a6cb9711152be0913e5ce	108902997	released
deb150d5-b5e2-4dda-802f-dbdd9fec1295	TCGA-76-4935-01A-01-BS1.b9201fa4-bb36-4631-9eca-b7ea0568662a.svs	d86e1661976d837eee8a384037141a45	29790165	released
8157d062-8e7d-4f5c-86b0-182487c64b7d	TCGA-32-1986-01A-01-BS1.aa59fe93-2cf9-452f-9822-e460553d5717.svs	92569a4422932cfb4a8282d71ed1c3a9	120981713	released
81da4e58-d3fc-4b34-9885-d1980a8a972e	TCGA-19-5958-01A-01-TS1.f468bc7e-b71e-45ad-bc11-61678f5d210b.svs	8092284f9b406229aaa948944e05119a	34601083	released
56134800-bcb3-4ca4-bf3f-e62929313f44	TCGA-19-5958-01A-01-BS1.66863e98-e8b7-42ea-9072-46f677428e40.svs	cd77d2751255d9d223c111d4c1653e3c	221358203	released
83c96e6c-3d54-435a-a1da-a718c94bca79	TCGA-06-0185-01A-01-BS1.e4fecb45-1d00-475a-a0a2-c45f29d115aa.svs	06aacfa55e5a5e6d700a57fa69070b74	126971755	released
e9b21dc4-6899-4238-8622-3e28f78179fd	TCGA-14-0789-01A-01-BS1.2f54d060-e348-4321-acdf-031fbe3773dd.svs	e385880ee9654bf1df26f9e6933e7c7b	151555359	released
e9c3faaf-7181-4fef-86a7-c42f2e46b9d3	TCGA-16-0861-01A-01-TS2.42e7350a-5415-472b-b62f-57f6dac00b3f.svs	a6338aa83c47624fb445964bfaa9d080	119122411	released
6c29a01f-27ee-4fa8-8774-23ec9b7bf7a3	TCGA-06-2564-01A-01-TS1.e015c38b-1fd9-4802-b01f-ea5bc84374af.svs	6572d28a243265973075871c842cb549	136892929	released
15adb105-a984-4ddb-91d4-399f0980a746	TCGA-06-1086-01A-01-BS1.f136dd4a-71e9-43d5-af91-b2b9efa7fc57.svs	7aaf31b0883a8d382f6e9ce6aeb37979	136449475	released
d7e05947-7f15-47fa-90a7-eae841d33dbf	TCGA-08-0517-01A-01-BS1.041cb0cb-f432-4842-8253-08f0cd005a6c.svs	f065c0effcfc53f85bbbd5d832308ca3	85417755	released
7125c290-ab33-42bc-8ba4-8d973de8e8cd	TCGA-76-6664-01A-01-TS1.a0af28a0-15fc-476c-b329-31d78e473905.svs	2ba12239760b3eb6b03f848d81e92662	104651047	released
1a5d866f-e5db-4f28-9a5d-937449632728	TCGA-19-1788-01A-01-TS1.3fe6e0ed-ec3b-4f54-bd70-b82bc6e4c6e4.svs	4af050e60108af297c1d126e86e04901	52311393	released
d659e077-5256-46fb-bd77-9150a8bab48f	TCGA-06-6699-01A-01-BS1.d4fa439a-18c6-49ac-a886-10a15dcf2376.svs	fe7569213e2517af8e4c4bc7d4bc4791	154376239	released
bfc58cf1-973a-4db9-a4b3-d597634b9678	TCGA-02-0070-01A-01-BS1.a6329640-348a-4f6c-9006-b91f2efef1e6.svs	d585bb4908c457e5e7264d1b1df379a4	185574597	released
a24cb82e-04ef-471f-a6f9-e7d673ad15d2	TCGA-14-0781-01B-01-TS1.08de6372-2f96-4c07-b481-abf197079cc9.svs	ee5e8fac4d018f52589b92476f23ab85	319731537	released
41f65ad8-1bcf-49ab-b16b-628ff7229edf	TCGA-19-5960-01A-01-TS1.881fa7df-0acf-443c-a0fa-43dfdfaaa0a9.svs	619520ebbd7b136d7820cb99a62d2db4	79499245	released
712c9b41-4201-44db-aaa3-2a733e54fe26	TCGA-27-1835-01A-01-TS1.e59d074e-6e17-4d93-9bf1-769890845859.svs	a5b02a1ad871ebb1dd71e4d5b6b109d6	117431357	released
3c8c7a78-d25d-4e80-a52f-47b937fb3588	TCGA-76-4927-01A-01-TS1.fcb05847-6f92-414b-aa47-8459f0c4af11.svs	ed2f121db7607b0d374bf09163eb3576	319987013	released
f0117a50-179b-470f-96dc-d64ae9f681ca	TCGA-74-6577-01A-01-TS1.86561028-d1c6-4548-bcef-97d2a9fe29a2.svs	2d58e3c4db24912a5702d9f11bb75b79	305655985	released
08e7f262-9872-4516-bd1a-0a05fc558185	TCGA-12-0829-01A-01-BS1.694fc2bf-ec30-43de-95b7-0ec6b28184c2.svs	874cf9bad435f1715e58961904dcaa4c	229039521	released
73e395cb-a0fe-4b2a-9c4b-341bee803e98	TCGA-19-4065-02A-01-BS1.ae0ac6f7-2f32-49f3-b026-a631b096bdd0.svs	4f1101ed0569b85753248eaf8df2a12f	82660681	released
41b2de4f-d203-4ada-92ea-03070ea09aea	TCGA-06-0412-01A-01-TS1.07095043-2693-4747-9f7a-79cf95c95d64.svs	3c0193c4337e2d5e37f2795a4b5b110d	92422989	released
4fdb24db-c9c2-445d-9953-4392cea7e3d1	TCGA-06-0412-01A-01-BS1.0967438b-7da0-4a92-be8c-4946e58c6eb1.svs	bfc59c06ff4d1e3d01144cddd18017a2	131396457	released
15c25c1f-8915-4413-8c20-15ed16d44dae	TCGA-06-1087-01A-01-BS1.4eee491c-70ee-4d4d-9329-6918e5112b77.svs	5b0994ef5dd5d380bc862f76bde91951	146594305	released
693d0c7e-e285-4dee-adfb-ae34a671d059	TCGA-06-1805-01A-01-BS1.53862547-32f7-4078-99df-81fc6a53f76e.svs	a2f6377951c5f1344339f65888ddca13	158115767	released
0b1e0ec3-959f-4d4e-bd22-b879e3fed00e	TCGA-06-0875-01A-01-BS1.4f78e492-2d0b-455a-b25f-9cc0f0748f1b.svs	81b8ca785639e3f4985da57dbcc546c2	81782789	released
f5376933-b0c2-4461-93c6-29f8d54fd25e	TCGA-02-2483-01A-01-TS1.d628efeb-6f4a-40aa-8431-429cecbd2daa.svs	faa8dffaf50f541ec056f78f7d036d3a	170711109	released
3a61260f-4b53-4c81-91d4-8d6a27302c1c	TCGA-12-1098-01C-01-TS1.28e60489-0c47-47a1-a57a-c748f9d323f3.svs	83763dda2560fb1ae44ba438c46eef59	107380767	released
870afbfc-981f-49d6-872d-ebb4f8f0c4da	TCGA-06-0878-01A-01-BS1.21212dc5-b7aa-4252-9e9c-94dd67cc3609.svs	05ce48ca3af4d7d00e445da7e311cb1e	75885777	released
1a3afe56-bbea-48dd-a83c-561fdc9d3fd0	TCGA-19-0957-02A-01-BS1.51bf9ac0-a149-4059-b833-40392c47c56a.svs	aab4c32552d5e52cff858fd5899d6db7	93174499	released
5229012d-3217-4447-90c0-db0d9b9a7f57	TCGA-27-2524-01A-01-TS1.81d894ce-f7de-4efa-8512-40ef1330feaf.svs	9da784e501b2be223c055d68072da889	352430545	released
f042958d-755f-4c84-a5e4-04e7dd3e1c3a	TCGA-14-0787-01A-01-TS1.01c7801f-4265-49c2-b48d-092fe52370bf.svs	aa82e017aad1aeddf3723e3425d2322c	166931821	released
2c791413-44d2-4e21-b8fc-430eda1644d9	TCGA-02-0451-01A-01-TS1.32c1fc60-a1be-4180-aef0-a35e0f42b53f.svs	c5cc36f9fbc0714678eebc612a5e9deb	431644139	released
e92daf5f-4812-4891-8e4c-bc5b81435656	TCGA-08-0354-01A-01-TS1.04d3461f-9859-4ce1-aba4-0f67457a9a4c.svs	e171e1bc376a8f1c49d6a68f616e3f4e	132959291	released
68562e69-472b-4203-80f2-4cf8d4e0b78f	TCGA-81-5910-01A-01-BS1.5bc7cb01-f8ea-4529-b442-927e5bcf01d3.svs	9685bf8896bf122c503b068d9988d3db	93424367	released
487f39a6-8576-4250-a5f8-83423997ac2b	TCGA-02-0016-01A-01-BS1.683107c3-d999-48fe-8466-e98dd1ca08b3.svs	2e3048adb705ec1ade2b70b2f53c0a45	351938845	released
291db913-62d5-41f2-8a8d-60a4052cdbaf	TCGA-06-1800-01A-01-TS1.d75c55c3-1132-4d82-bf93-1b74b1813334.svs	663b61230024c629535abba2618edebf	89124485	released
bd4f7840-f52e-445c-97a1-e44eba0d58af	TCGA-02-0336-01A-01-TS1.221bced4-99ea-492e-93ec-fa3316eb5250.svs	7d8f3f47ba4e039804119f88f2a017ce	316329353	released
300d21bd-ecb9-496d-95b8-240e500ef8df	TCGA-19-1790-01B-01-BS1.2d1cd63a-9c43-4f84-ab67-6377ecc39550.svs	b8aebf3973b11a2d7ad4a13ab222e44c	126316445	released
41fcd367-400c-47e6-97b8-68421e0ce4a0	TCGA-14-1396-01A-01-TS1.ed461025-c1ea-48e7-ae3d-697ef7058d73.svs	606e2c1f8fabb6b9f30e4a849ab78533	157555611	released
57626946-53ad-417a-a8d0-dbc3e0c89d21	TCGA-19-1790-01B-01-TS1.6fbec253-e10c-470d-bff4-002a82dc165e.svs	afd148c92e275ed6f70c3471922f925a	42876705	released
c0b5b4b2-3b6e-4b41-aabd-c15630477cc3	TCGA-06-6697-01A-01-TS1.1df4e3f1-8344-4aab-89e4-f9be3d995f90.svs	7f4a8859cbdf7f888ad71608bf8be969	60280971	released
20722f42-cd84-4c6c-9b3c-98d79069ac9d	TCGA-12-1090-01A-01-BS1.d7b70097-c4fb-4714-9986-2cbf076a643f.svs	0ae57647610176a14f04dbb2d2ba3aac	131248959	released
f21b7cf6-42ee-4f2c-8a93-7aca582fae14	TCGA-12-1090-01A-01-TS1.472d02b1-d9c4-4fd0-8f91-3e5df5e5b293.svs	3d7e580336ef46fdafe7a5a3a7d5b638	32419487	released
f45ec9f5-d275-4d34-8d1e-c96fea97d9f9	TCGA-08-0521-01A-01-TS1.5a7e0c3f-6f7c-4543-bdbb-3f80f5dbf67f.svs	7b5670434d6f569b1e606f67994c9f33	48907155	released
fce3ff05-8f68-4206-bfca-a88b2565516b	TCGA-06-5408-01A-01-BS1.8d1adfef-519f-48a8-8da9-72bd62c89c8a.svs	5ab75bf8fef8070ff28a33555f0f4b12	20664637	released
1e0a9c32-6031-4164-93de-816462d2a5bc	TCGA-06-0158-01A-01-TS1.00a624c2-d4fc-47c3-a5aa-eb0be07d185e.svs	da68b194c7f7b7604ecc0ff8d01e5a30	152452285	released
dc3d674c-9ebf-4936-a7ca-d9defdfdc050	TCGA-02-0039-01A-01-BS1.d074617f-c18f-4a2a-846e-979adbf1730e.svs	4abfd98e3bf4dc40af24fb35bbda4196	288850463	released
34a0490d-d63a-4131-8981-0c7296526c06	TCGA-12-0827-01A-01-TS1.df69cdf9-786b-4667-a25a-22edbcae28be.svs	3f15c8b1e9a0c51f2bec3aec718fbba7	212450395	released
4f7fc9b4-b33d-4d60-8ff0-444434f05a88	TCGA-28-1760-01A-01-BS1.7c0b1120-eae9-4f92-88f9-43c72efecb24.svs	6cd109159f1d3b7664a2cc52c3c0f19d	117997189	released
259af126-9320-4d25-9267-542a7c7473ad	TCGA-27-1837-01A-01-TS1.25d076f9-4df0-44bc-8c70-83100231a968.svs	79e9dd4880fe2e3cc18952eaa4c8dace	230806503	released
689e3d53-20b5-47db-813f-afde586f257d	TCGA-02-0075-01A-01-TS1.39f547cd-5dc3-4bf4-99ea-073bb161c23c.svs	cd6c02027657f0ac871c8df746c8febd	329871005	released
